Invoice Number,Shipping Location,Contended Invoice,Invoice Date,Product Type,Ordered Date
137847972062,Europe,,2022-11-26,Power,2022-11-05
191509635908,Europe,,2022-06-23,Others,2022-06-04
322970386204,North America,,2023-03-14,Lighting,2023-02-28
523398305989,Asia,,2022-05-26,Lighting,2022-05-23
699104879055,South America,,2023-02-13,Chargers,2023-02-06
770562981313,South America,,2023-02-06,Lighting,2023-02-05
680496639655,Asia,,2022-08-18,Lighting,2022-07-28
651460270346,Europe,,2022-10-15,Lighting,2022-10-02
806165712518,North America,,2022-10-03,Power,2022-09-05
478290280793,Asia,,2023-03-19,Power,2023-03-12
778999612977,Asia,,2022-08-06,Lighting,2022-07-20
981074843181,Europe,,2022-12-22,Others,2022-11-23
812698448271,North America,,2022-12-30,Others,2022-12-26
125533232562,North America,,2022-10-12,Lighting,2022-09-23
988684544319,North America,,2022-07-19,Others,2022-06-18
320873653410,Europe,,2022-08-24,Power,2022-07-22
421364428366,Asia,,2023-03-25,Power,2023-02-15
508724721928,South America,,2023-03-18,Chargers,2023-02-11
816932348115,South America,,2022-08-29,Others,2022-08-23
814962022931,Asia,,2022-10-26,Lighting,2022-10-08
878283745942,South America,,2022-06-05,Chargers,2022-05-06
750824931224,South America,321245029338,2023-03-02,Lighting,2023-01-31
115402883202,Europe,685741149856,2023-01-12,Power,2022-12-28
296841904072,South America,,2022-04-14,Others,2022-04-04
475147521565,South America,,2022-07-23,Chargers,2022-07-06
757788523561,Asia,270383613599,2022-07-31,Power,2022-07-01
906727266889,Asia,,2023-02-04,Lighting,2023-01-31
391373901790,Europe,,2022-05-03,Others,2022-04-28
102852732940,South America,,2022-12-16,Power,2022-11-25
814259273629,Europe,,2022-07-13,Lighting,2022-07-11
298488430635,North America,,2022-12-10,Chargers,2022-11-04
335247293149,South America,,2022-10-16,Chargers,2022-09-07
835081898587,Europe,,2022-09-23,Lighting,2022-09-07
341918526584,North America,,2022-08-23,Others,2022-08-03
184872247728,North America,,2022-11-11,Chargers,2022-10-28
519115156944,South America,,2022-10-08,Lighting,2022-09-27
574062258410,Europe,156495217420,2022-08-02,Others,2022-07-05
346802040627,Asia,,2022-09-26,Chargers,2022-08-28
841785504265,Asia,,2022-11-16,Chargers,2022-11-04
499394285674,South America,391429539514,2023-03-24,Power,2023-03-19
795634691414,Asia,,2023-01-06,Power,2023-01-05
160376653668,South America,,2022-10-24,Chargers,2022-09-22
146168635985,Asia,,2022-08-01,Lighting,2022-06-27
776603844070,Asia,,2022-06-01,Lighting,2022-05-05
939499209948,South America,,2022-05-23,Lighting,2022-05-22
487371531428,Asia,,2022-04-24,Chargers,2022-03-24
198260596912,North America,,2022-09-17,Chargers,2022-08-22
434233191178,South America,,2022-08-16,Lighting,2022-07-13
503179119551,North America,,2023-02-14,Chargers,2023-02-06
412051325916,Europe,,2022-04-25,Lighting,2022-03-22
954572273816,South America,,2022-09-22,Others,2022-09-08
594149414524,North America,,2022-05-28,Others,2022-05-16
557200592514,South America,357825046448,2022-11-23,Chargers,2022-11-20
532059550969,Asia,,2023-03-16,Others,2023-03-05
604748905068,Asia,,2022-11-02,Chargers,2022-10-23
972227740086,North America,,2022-06-24,Others,2022-05-31
789164005478,Europe,,2022-12-20,Chargers,2022-11-15
919179335441,Europe,,2022-05-31,Power,2022-05-19
987516322479,North America,,2023-02-26,Others,2023-02-22
812453340609,Europe,,2022-12-21,Lighting,2022-11-19
621273038384,Asia,,2023-01-15,Lighting,2022-12-21
140188453898,North America,,2022-11-28,Power,2022-11-23
812342844259,North America,,2022-10-15,Chargers,2022-10-07
480630241557,North America,,2022-06-28,Power,2022-06-27
751906421512,Europe,,2022-12-07,Chargers,2022-12-02
298695035966,Europe,,2022-09-20,Others,2022-08-29
934207781389,South America,,2022-06-28,Power,2022-06-12
542039356600,South America,,2022-11-19,Others,2022-11-05
320491517929,Europe,,2022-10-25,Others,2022-10-10
846437653493,Asia,,2022-11-10,Power,2022-10-06
548730994652,North America,,2022-04-04,Power,2022-02-28
584587407902,Asia,,2022-04-07,Others,2022-03-23
654834744877,South America,,2023-01-06,Power,2022-12-07
347989032048,South America,,2022-05-06,Others,2022-04-02
653956395710,Asia,,2022-10-25,Chargers,2022-09-17
454635170243,Asia,,2023-03-09,Power,2023-01-29
444045652282,North America,,2023-02-03,Power,2023-01-23
348517845135,South America,,2022-07-04,Power,2022-05-30
717149163217,Europe,,2022-04-25,Lighting,2022-04-19
400160922948,Asia,,2022-08-14,Chargers,2022-08-04
182957270576,Europe,,2022-10-23,Others,2022-10-12
648695677171,Asia,,2023-02-28,Power,2023-02-04
681936222543,South America,,2022-09-13,Others,2022-08-19
478388825251,South America,,2023-03-14,Others,2023-02-03
824079440338,Asia,,2023-01-09,Power,2022-12-14
821349939252,Europe,,2023-02-02,Lighting,2023-01-27
143215639392,Europe,,2023-03-21,Power,2023-03-07
426116565012,North America,,2022-04-18,Power,2022-04-08
567039760891,Asia,,2022-11-29,Lighting,2022-11-16
830760316165,Asia,,2023-03-23,Lighting,2023-02-22
298124451887,South America,,2022-06-17,Chargers,2022-05-26
859709805161,Asia,,2022-11-12,Power,2022-10-03
511512979533,South America,516736122236,2022-07-02,Chargers,2022-06-06
365956158440,Asia,,2022-11-08,Chargers,2022-10-05
652667944846,North America,,2022-09-22,Lighting,2022-09-17
577047880462,North America,,2023-01-11,Lighting,2022-12-02
413122839637,Europe,,2022-09-01,Chargers,2022-08-18
969527338630,South America,,2022-08-30,Chargers,2022-08-02
339519435274,Europe,,2022-07-03,Power,2022-05-30
849770975864,Asia,,2022-06-25,Chargers,2022-05-21
652135699013,Europe,,2022-10-18,Others,2022-10-01
226127788148,Europe,,2022-10-30,Power,2022-10-27
333140572679,North America,,2022-08-07,Chargers,2022-07-03
341411341057,Europe,,2022-07-29,Others,2022-07-08
803875263815,Asia,,2023-02-02,Others,2023-01-03
751041673953,South America,357591426984,2022-07-12,Chargers,2022-06-26
686040872487,South America,,2022-05-24,Chargers,2022-05-14
834986936289,Asia,,2023-02-05,Power,2022-12-27
662351432280,South America,,2022-10-20,Others,2022-10-12
154835532194,North America,,2023-03-23,Chargers,2023-02-22
313160673573,South America,,2022-04-14,Lighting,2022-03-29
532090577483,South America,,2022-07-13,Others,2022-06-14
782091935555,Europe,,2022-12-05,Chargers,2022-11-07
328909962371,Europe,,2022-07-30,Chargers,2022-06-29
393807518375,Asia,,2022-04-03,Chargers,2022-03-07
739982142049,South America,,2022-06-09,Chargers,2022-05-31
617743580431,Europe,,2022-12-09,Lighting,2022-11-30
226123250416,South America,,2022-05-31,Others,2022-05-22
297914000814,Asia,,2022-08-31,Others,2022-07-24
913468952016,Asia,,2022-06-09,Lighting,2022-06-02
561942383796,Asia,,2022-07-06,Power,2022-06-29
940885315320,North America,,2022-06-26,Lighting,2022-06-15
935007320730,Europe,,2022-10-13,Chargers,2022-09-08
365150093083,South America,,2023-03-08,Lighting,2023-02-17
582152272902,South America,,2022-12-30,Power,2022-12-05
680220668359,Asia,,2023-01-09,Lighting,2022-12-23
760320826814,Europe,,2023-01-18,Chargers,2022-12-31
650927395634,South America,,2022-12-02,Chargers,2022-11-05
640815835051,Asia,,2022-10-18,Chargers,2022-09-23
145306410518,Europe,,2022-11-06,Power,2022-09-28
204481007904,North America,,2022-05-15,Others,2022-04-13
398139211463,North America,,2022-07-29,Others,2022-06-23
150814697033,North America,,2022-10-06,Lighting,2022-09-24
981293275583,South America,,2022-04-23,Others,2022-04-16
183264134013,North America,,2022-09-11,Lighting,2022-08-03
956040512419,Asia,,2022-06-23,Lighting,2022-06-02
919456205536,Asia,,2022-07-25,Chargers,2022-06-27
530027471663,Asia,,2022-10-05,Power,2022-09-06
112454917665,South America,,2022-10-21,Others,2022-10-09
211926646293,Asia,,2023-02-11,Chargers,2023-02-02
488542474607,Asia,,2022-11-12,Power,2022-10-06
910668144253,North America,,2022-06-27,Chargers,2022-06-23
716200247964,North America,,2022-08-15,Power,2022-08-05
637526876623,North America,,2022-10-06,Lighting,2022-09-22
307022600378,Europe,,2023-03-04,Power,2023-02-24
193415884372,North America,,2022-11-06,Chargers,2022-10-15
673635704696,Europe,,2022-10-19,Lighting,2022-09-19
578350932063,South America,,2023-02-20,Others,2023-01-26
997899753565,Asia,,2022-06-18,Others,2022-05-18
386411782428,Europe,,2022-09-05,Lighting,2022-08-11
384424289000,Europe,,2022-08-27,Others,2022-08-16
759121810543,South America,,2022-05-31,Power,2022-05-26
131189057042,South America,,2022-06-03,Chargers,2022-04-26
183599855248,South America,,2022-07-03,Chargers,2022-06-17
240660430945,South America,,2022-07-29,Chargers,2022-07-25
984112280605,South America,,2022-06-21,Lighting,2022-06-06
381721122892,North America,,2022-09-30,Chargers,2022-08-22
900130396810,Europe,,2022-05-05,Lighting,2022-05-04
504063974623,South America,,2022-07-31,Chargers,2022-07-06
628984828868,North America,,2022-04-15,Others,2022-04-12
691841827917,Europe,,2022-04-01,Power,2022-03-15
333262485521,Europe,,2022-12-13,Lighting,2022-11-09
356632821296,Europe,,2022-11-14,Others,2022-10-11
261315970808,Asia,,2022-10-31,Power,2022-10-12
352571890392,North America,,2023-01-30,Power,2022-12-22
745414305754,Europe,,2022-09-22,Chargers,2022-08-25
525633780549,Europe,,2022-07-28,Lighting,2022-06-25
850252163317,Europe,,2022-09-21,Chargers,2022-08-21
692160637872,Asia,,2022-04-13,Chargers,2022-04-11
718399822147,Asia,,2022-06-06,Chargers,2022-06-01
982428079251,North America,,2022-11-03,Power,2022-09-30
849578078170,North America,354566572485,2022-09-08,Power,2022-08-07
728551066451,Asia,,2023-03-01,Power,2023-02-24
794495458408,Asia,,2023-01-26,Power,2023-01-14
221490106729,South America,,2022-04-08,Others,2022-03-13
343634896022,North America,,2022-08-09,Power,2022-07-29
699648920644,Europe,,2022-09-05,Chargers,2022-08-25
154812807785,North America,,2022-08-15,Lighting,2022-07-29
204597337317,Europe,,2022-12-15,Lighting,2022-11-19
336002637718,South America,,2022-07-22,Power,2022-07-04
434202914521,Asia,,2022-09-17,Lighting,2022-09-02
594028156535,Asia,,2023-02-04,Power,2023-01-22
514455239707,Asia,,2023-02-05,Others,2023-01-10
289480394719,South America,,2022-05-12,Lighting,2022-04-26
600098877131,North America,,2022-06-05,Power,2022-05-17
815431127363,Asia,,2022-09-26,Chargers,2022-09-01
755906267489,Europe,,2022-07-09,Lighting,2022-06-06
356148159977,South America,,2023-02-27,Chargers,2023-02-04
544279195251,North America,,2022-07-12,Chargers,2022-07-05
681575152262,Europe,,2023-03-31,Lighting,2023-03-14
509021694053,South America,,2022-09-02,Lighting,2022-08-11
918868783169,South America,,2022-11-21,Chargers,2022-10-15
784416322057,North America,,2022-05-05,Chargers,2022-04-13
767759094808,North America,,2022-05-11,Chargers,2022-04-22
864105645238,North America,,2023-03-05,Chargers,2023-02-28
681753569425,North America,,2022-06-25,Others,2022-05-31
189331351931,North America,,2022-11-20,Lighting,2022-10-20
869538855455,Asia,,2022-10-30,Lighting,2022-10-07
155153720267,Asia,,2022-12-05,Chargers,2022-11-18
711352252727,Asia,,2022-04-05,Power,2022-02-25
293185667646,Asia,,2022-06-27,Chargers,2022-06-18
738630848538,South America,,2022-06-27,Others,2022-05-18
288811221010,South America,,2023-02-24,Power,2023-02-03
105564373171,South America,,2022-10-27,Lighting,2022-10-24
911156274794,North America,,2022-09-22,Lighting,2022-09-07
600732396057,South America,,2022-05-23,Others,2022-04-27
401245299810,South America,,2022-07-06,Others,2022-06-17
265492945236,Europe,,2022-10-09,Lighting,2022-09-12
267738797115,Europe,,2023-03-02,Chargers,2023-02-10
350964720355,Asia,,2023-03-28,Lighting,2023-03-11
629575326719,Asia,,2022-12-17,Lighting,2022-11-22
990619599390,Europe,,2022-10-28,Power,2022-10-09
212974410275,Asia,682705411445,2023-02-10,Lighting,2023-02-08
937988303161,Asia,,2022-11-29,Power,2022-11-25
253303696588,Asia,,2022-04-20,Others,2022-03-11
751016171310,South America,,2022-07-29,Others,2022-07-23
433138740533,Europe,,2023-03-16,Power,2023-02-20
744252134966,North America,,2022-05-10,Chargers,2022-05-08
818687370606,South America,,2022-04-26,Power,2022-04-23
288464828126,North America,,2022-05-16,Others,2022-05-04
854262652212,Europe,,2023-01-05,Others,2022-12-01
610752516202,Europe,,2022-11-16,Others,2022-10-10
796621745483,Asia,,2023-01-11,Lighting,2022-12-21
411436962583,Asia,,2022-06-28,Chargers,2022-06-14
551431919587,North America,,2022-07-24,Others,2022-07-16
574459186881,North America,,2022-07-18,Lighting,2022-06-10
834222808633,Europe,,2023-03-10,Others,2023-02-16
496172846909,North America,,2022-05-19,Lighting,2022-04-13
833827516247,South America,,2022-11-26,Lighting,2022-11-02
943093313382,South America,,2022-07-05,Others,2022-05-30
433626526090,Europe,,2022-12-28,Lighting,2022-11-30
931111035146,South America,,2022-08-08,Power,2022-07-04
178533859404,Asia,,2022-06-15,Chargers,2022-06-04
941250378404,South America,,2022-09-15,Power,2022-08-29
469875739678,Asia,,2022-12-02,Chargers,2022-11-09
709905999236,North America,,2022-09-22,Power,2022-08-31
852534034860,South America,,2023-01-11,Others,2022-12-10
333153724790,South America,,2022-06-06,Lighting,2022-05-19
738006332087,Europe,,2022-06-26,Power,2022-06-22
482721669040,Europe,,2023-01-21,Others,2022-12-30
335094588639,Asia,,2023-01-27,Power,2023-01-08
475238999655,North America,,2022-05-02,Power,2022-04-29
170089253616,North America,,2023-01-07,Chargers,2022-12-03
445275200580,Europe,,2022-09-26,Power,2022-09-10
953175513337,Asia,,2022-08-09,Others,2022-07-06
769300489972,North America,,2022-07-06,Lighting,2022-07-05
597299119252,North America,,2022-08-11,Lighting,2022-07-16
422838690255,South America,,2022-07-20,Power,2022-07-02
559347005986,Asia,,2023-01-16,Power,2023-01-15
300682288995,Asia,,2022-10-27,Chargers,2022-09-29
526752461665,South America,,2022-05-12,Others,2022-04-24
280171737197,Europe,,2022-06-18,Chargers,2022-06-10
249041608312,North America,,2022-07-12,Power,2022-06-27
964775612146,North America,,2023-02-24,Lighting,2023-01-25
733768357822,Asia,,2022-12-10,Others,2022-11-18
961356564343,North America,,2022-08-01,Chargers,2022-07-17
648520875726,Europe,,2023-01-01,Lighting,2022-12-16
302394198036,Europe,,2022-10-01,Lighting,2022-09-19
923481375706,North America,,2022-06-29,Power,2022-06-15
365660508952,North America,,2022-05-13,Lighting,2022-05-07
233904823036,Europe,,2022-05-12,Others,2022-04-06
347035228693,Asia,,2022-06-26,Power,2022-05-27
758580423055,Europe,,2022-09-13,Lighting,2022-08-23
693369920744,Asia,,2022-07-23,Chargers,2022-07-14
713663155816,North America,287667952379,2022-12-04,Lighting,2022-10-31
778067431451,Europe,,2022-09-04,Chargers,2022-08-12
699208725352,Europe,,2023-03-03,Others,2023-01-24
448125643405,Europe,,2022-07-18,Power,2022-07-15
931715307886,Europe,,2022-05-26,Others,2022-04-17
425798946844,Europe,412676721282,2022-06-21,Others,2022-06-09
671082161100,South America,,2022-11-10,Lighting,2022-11-08
424299897261,North America,,2022-08-03,Chargers,2022-07-02
814299676536,North America,,2023-01-25,Power,2022-12-29
332207812900,Asia,,2022-10-25,Lighting,2022-09-30
999062485640,Europe,,2022-11-24,Chargers,2022-11-01
893835180533,South America,,2022-11-09,Lighting,2022-11-02
934408182673,North America,,2022-06-18,Chargers,2022-05-28
741705679690,Europe,,2022-05-24,Chargers,2022-04-30
108707723583,Asia,,2022-06-05,Others,2022-05-13
461983511116,North America,,2022-09-16,Lighting,2022-08-20
409944434567,Europe,,2022-04-22,Others,2022-04-13
194253131403,Asia,,2022-08-30,Lighting,2022-08-05
165912221024,South America,,2022-09-29,Lighting,2022-09-09
154587250831,South America,,2022-05-08,Power,2022-04-15
769465718543,Asia,,2022-12-17,Power,2022-11-18
726311595619,South America,,2022-10-16,Lighting,2022-09-16
599071679149,North America,,2022-06-22,Power,2022-06-03
630656489812,South America,,2022-11-06,Power,2022-11-02
388830587170,Europe,,2022-05-10,Power,2022-04-12
490503977145,South America,,2022-09-30,Lighting,2022-09-03
302303365591,Europe,,2022-10-10,Chargers,2022-10-03
186289401028,North America,,2022-11-30,Chargers,2022-11-05
251798129728,North America,,2022-11-07,Lighting,2022-10-30
763708463794,South America,,2022-06-22,Power,2022-06-07
575015436756,Asia,,2022-10-09,Chargers,2022-10-02
982121961850,Asia,,2022-04-09,Others,2022-03-26
771122096236,North America,,2023-01-22,Power,2022-12-29
765508088351,North America,,2022-12-10,Lighting,2022-11-29
302287801220,Asia,,2022-07-22,Others,2022-07-01
536546966860,Europe,,2022-08-11,Chargers,2022-08-08
967462024925,South America,,2022-10-02,Chargers,2022-09-09
835916106043,Europe,,2022-11-05,Lighting,2022-10-29
134044821658,South America,,2022-12-09,Lighting,2022-11-03
440992263878,Europe,,2022-09-14,Chargers,2022-09-02
983009483492,Europe,952540145684,2023-03-13,Others,2023-02-04
251100490005,Europe,,2023-02-02,Others,2022-12-27
984828864943,South America,,2022-12-19,Power,2022-12-02
881897960309,Asia,,2022-08-31,Lighting,2022-08-13
998136748962,North America,,2022-07-20,Lighting,2022-06-19
650830555447,South America,,2022-10-05,Power,2022-08-26
339089570230,North America,,2022-04-03,Others,2022-03-26
105343175758,Europe,,2023-02-24,Chargers,2023-01-22
334023271417,Asia,,2022-04-04,Lighting,2022-03-04
680860599172,Asia,,2022-12-23,Others,2022-11-26
612417628719,North America,,2022-10-22,Power,2022-10-12
307612689473,Asia,,2022-10-24,Others,2022-10-10
577637858073,Asia,,2022-10-05,Lighting,2022-09-20
638320838384,Asia,,2022-11-19,Others,2022-11-01
705614884536,South America,,2022-05-19,Chargers,2022-04-17
918443400776,North America,,2023-01-26,Chargers,2023-01-16
501590973792,Europe,,2022-07-05,Chargers,2022-06-17
732060292705,South America,,2023-03-21,Lighting,2023-03-13
185740874581,North America,,2022-09-23,Chargers,2022-08-27
